ticker,strategy_no,condition,scan_token,horizon,scan_kind,delivered_threshold,threshold,full_avg,full_trades,full_hit,full_std,test_avg,test_trades,test_hit,test_std
UNPIX,3,combo_SLV_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,2,threshold,10.0,10.0,0.2856692770472587,411,0.6009732360097324,1.80075288844569,0.6361024546611099,47,0.7446808510638298,2.201241624763154
UNPIX,3,combo_SLV_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,2,threshold,10.0,10.5,0.2684265590412737,389,0.5912596401028277,1.838138925640075,0.6694237016416931,44,0.75,2.25777465543428
UNPIX,3,combo_SLV_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,2,threshold,10.0,11.0,0.23633932933018678,366,0.587431693989071,1.8500714084438012,0.6694237016416931,44,0.75,2.25777465543428
UNPIX,3,combo_SLV_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,2,threshold,10.0,11.5,0.25719779612351185,350,0.6,1.869656793229325,0.7057968098826135,42,0.7619047619047619,2.2957887191325046
UNPIX,3,combo_SLV_up__ext_vix_5dchg_ge10,ext_vix_5dchg_ge10,2,threshold,10.0,12.0,0.29021160263987517,325,0.6061538461538462,1.901669834547539,0.6715799747901924,38,0.7368421052631579,2.4077945731549493
UNPSX,1,combo_IWM_down__self_big_down,IWM_down,1,threshold,0.0,0.5,0.466377214113356,556,0.5485611510791367,3.96806548449298,0.6456447291014351,43,0.6744186046511628,3.0738538271594864
UNPSX,1,combo_IWM_down__self_big_down,IWM_down,1,threshold,0.0,1.0,0.5415320753354433,461,0.5661605206073753,3.409172591551224,0.5724436655482988,34,0.6764705882352942,3.3373159138025907
UNPSX,1,combo_IWM_down__self_big_down,IWM_down,1,threshold,0.0,1.5,0.5697742471368245,327,0.5840978593272171,3.375004247662099,0.21818332071333496,25,0.6,3.6721327681735643
UNPSX,1,combo_IWM_down__self_big_down,IWM_down,1,threshold,0.0,2.0,0.4302749604179171,189,0.5238095238095238,3.2854925088912332,-0.6882098059431128,11,0.45454545454545453,5.036808317074069
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,0.5,0.26338996477621396,1393,0.542713567839196,3.250727105848533,0.6953350428974813,113,0.6371681415929203,2.779594928752933
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,1.0,0.2672614161983508,1091,0.541704857928506,3.4773327217895984,0.6492973430382303,89,0.651685393258427,2.5148146344695803
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,1.5,0.2846435305716685,817,0.5385556915544676,3.7761814883559848,0.554306875027712,68,0.6617647058823529,2.64419083045301
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,2.0,0.39737926412626784,613,0.5530179445350734,4.105446224366949,0.6882935097571818,47,0.6808510638297872,2.976849075325501
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,2.5,0.2524183440414095,415,0.5325301204819277,3.404009054871166,0.3264452322412293,30,0.5666666666666667,3.568048761346482
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,3.0,0.16697876893568692,240,0.5333333333333333,2.7306409828619245,-0.3512359915861742,19,0.47368421052631576,3.913482886259355
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,3.5,0.27574789971607044,198,0.5505050505050505,3.3356501817417965,-0.1995639025637892,16,0.5625,4.252710031902973
UNPSX,1,combo_IWM_down__self_big_down,self_big_down,1,threshold,2.0,4.0,0.2652598210074782,112,0.5625,3.3701478358470642,-0.7315830196216857,12,0.5,4.804486359089919
UOPIX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,0.5,0.6319884900080425,661,0.5658093797276853,3.737874756996612,0.9031388167133807,64,0.578125,4.20357809459632
UOPIX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,1.0,0.5834979255627705,645,0.5643410852713179,3.7045030870804454,0.9696418759671935,63,0.5873015873015873,4.20326712722332
UOPIX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,1.5,0.5244089493693652,623,0.5617977528089888,3.47987371470677,1.0177487935309713,62,0.5967741935483871,4.220058700318285
UOPIX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,2.0,0.5237818286139521,591,0.5617597292724196,3.4379709707015893,0.9532856019007482,61,0.5901639344262295,4.224189288790256
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,0.5,0.2909334930969267,1264,0.5537974683544303,3.1038482129106746,0.7674366614319645,114,0.6228070175438597,3.441827676362193
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,1.0,0.33924385956899517,1036,0.5501930501930502,3.3686243354442595,0.8330014653817479,91,0.6043956043956044,3.7412460807469485
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,1.5,0.46134727535555675,867,0.5547866205305652,3.684403548339522,0.9359653818827297,76,0.6052631578947368,3.9105642881414937
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,2.0,0.5812564404080327,668,0.5643712574850299,3.74724007859905,0.9031388167133807,64,0.578125,4.20357809459632
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,2.5,0.4540640155344743,511,0.5616438356164384,3.7518354590193725,0.9940265892201483,55,0.5818181818181818,4.401428200691553
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,3.0,0.5904759129666866,414,0.5676328502415459,3.7078470952935083,0.954994881456095,47,0.5531914893617021,4.713422986798645
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,3.5,0.690050861963157,297,0.5622895622895623,3.8038170663897337,1.3763936266562844,38,0.6052631578947368,5.051726845686508
UOPIX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,4.0,0.5805025210816583,197,0.5634517766497462,3.7804286514419054,0.7514737194179582,22,0.6363636363636364,3.8208112621878443
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,0.5,0.19574378902270886,70,0.5428571428571428,2.9414301277482138,0.10829622621006162,6,0.5,1.3018600727077143
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,1.0,,0,,,,0,,
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,1.5,,0,,,,0,,
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,2.0,,0,,,,0,,
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,0.5,0.3864703399105921,626,0.5830670926517572,2.6534301527665267,0.32462806167177705,119,0.6050420168067226,2.4959819909981613
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,1.0,0.40346711093297577,556,0.5845323741007195,2.698674518977965,0.27185001219080873,117,0.5982905982905983,2.4757615354840974
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,1.5,0.43233330069785897,584,0.5907534246575342,2.6853646070858512,0.28328450992393533,111,0.6036036036036037,2.469905842947346
UOPIX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,2.0,0.4690564927253814,543,0.5966850828729282,2.714658098011302,0.2876823101908153,108,0.6018518518518519,2.502182928687888
UOPSX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,0.5,0.6305040123492046,665,0.5639097744360902,3.730087102006634,0.8848330880143717,65,0.5692307692307692,4.172445721148399
UOPSX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,1.0,0.5965934742956108,648,0.5632716049382716,3.7104850845859447,0.9501316649454454,64,0.578125,4.171820754490634
UOPSX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,1.5,0.5151612755596837,632,0.5585443037974683,3.5521309812872603,0.9971631518946114,63,0.5873015873015873,4.188191818395129
UOPSX,1,combo_ext_vix_chg_up__self_big_down,ext_vix_chg_up,1,threshold,0.0,2.0,0.5387639554680953,601,0.5607321131447587,3.448691064697653,0.9334780457607365,62,0.5806451612903226,4.19151566432344
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,0.5,0.2647373451067244,1193,0.5473595976529757,3.111087013770106,0.7431470637640099,115,0.6173913043478261,3.4344062471918364
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,1.0,0.33387080981085393,994,0.545271629778672,3.295817089973374,0.829636011284467,91,0.6043956043956044,3.7413221540428863
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,1.5,0.46766598663242614,874,0.5526315789473685,3.6785695265672778,0.9320484071562896,76,0.6052631578947368,3.910783284156082
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,2.0,0.5997425085809371,678,0.5634218289085545,3.799114036110392,0.8848330880143717,65,0.5692307692307692,4.172445721148399
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,2.5,0.5258882584055063,504,0.5654761904761905,3.6147473101428718,0.990317499045361,55,0.5818181818181818,4.401744613428103
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,3.0,0.5988675808767449,414,0.5676328502415459,3.709836699236544,0.9513012618478944,47,0.5531914893617021,4.713559342928691
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,3.5,0.627729791093483,285,0.5508771929824562,3.832059731313896,1.3735679473605913,38,0.6052631578947368,5.051256250690996
UOPSX,1,combo_ext_vix_chg_up__self_big_down,self_big_down,1,threshold,2.0,4.0,0.6348504800537639,162,0.5617283950617284,3.7021215135776893,0.7493361499601897,22,0.6363636363636364,3.8202909923745616
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,0.5,-0.15656822444956653,49,0.4897959183673469,2.688888921159027,0.10434477498764333,6,0.5,1.3035000324216381
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,1.0,,0,,,,0,,
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,1.5,,0,,,,0,,
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,TIP_up,1,threshold,0.0,2.0,,0,,,,0,,
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,0.5,0.42638831464819765,544,0.5919117647058824,2.68747955767545,0.3205106745837506,119,0.6050420168067226,2.495621724438555
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,1.0,0.4409810772321175,510,0.5941176470588235,2.701584364033097,0.267724376928442,117,0.5982905982905983,2.4753893141307204
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,1.5,0.4423966424091253,502,0.5936254980079682,2.708797943762948,0.2789260839933095,111,0.6036036036036037,2.469517309359758
UOPSX,2,combo_TIP_up__ext_vix_5dchg_down,ext_vix_5dchg_down,1,threshold,0.0,2.0,0.49026577570374136,467,0.6038543897216274,2.7337387842401,0.28324018055889266,108,0.6018518518518519,2.5017808129153267
